word, attempts, failed, match loop, required loop, allowed loop
skulk, 7562, 56, 5552746, 91560, 7972683
stair, 6803, 57, 5373903, 83667, 7868021
pilot, 6837, 57, 4692793, 102934, 7731140
arson, 6872, 57, 5200593, 162629, 8408963
until, 6890, 57, 4511713, 108705, 7895048
laden, 6892, 57, 4998615, 66156, 7719603
sonar, 6911, 57, 5462127, 75940, 7820866
unlit, 6927, 57, 4562131, 108266, 8016130
count, 6948, 57, 4933920, 104956, 8030371
boule, 6954, 57, 4844345, 72382, 7638347
panel, 6965, 57, 4999983, 73306, 7747799
glare, 6970, 57, 4988764, 63248, 7709798
trick, 6974, 57, 5033773, 86406, 7738778
bloat, 6976, 57, 5358210, 83884, 8167406
tulip, 6990, 57, 4935035, 121865, 7939575
decal, 6993, 57, 5264872, 55758, 7682225
south, 7000, 57, 5456972, 117276, 7985681
manor, 7007, 57, 4901444, 85888, 7615459
ranch, 7012, 57, 5216553, 103140, 7848565
pesto, 7030, 57, 5044112, 178355, 8425357
slime, 7031, 57, 5230345, 88013, 7660370
stork, 7046, 57, 5141883, 102181, 7780530
bicep, 7081, 57, 5011506, 79374, 7415502
unite, 7085, 57, 4649156, 94690, 8174611
cling, 7102, 57, 4894066, 78551, 7448728
below, 7108, 57, 4901314, 92657, 7634285
datum, 7115, 57, 5146176, 109402, 7980225
elbow, 7117, 57, 4841613, 99870, 7461647
plank, 7124, 57, 5058661, 94238, 7686310
poise, 7147, 57, 5105232, 126357, 8384981
spank, 7153, 57, 5584908, 107682, 7942381
harpy, 7154, 57, 4967357, 103479, 7956601
token, 7164, 57, 4976072, 100213, 8151999
drown, 7172, 57, 4727134, 137748, 7873912
often, 7216, 57, 4733067, 110777, 7991875
winch, 7218, 57, 4985221, 112065, 7807552
tense, 7223, 57, 5255831, 146193, 8865375
threw, 7251, 57, 5001520, 104914, 8027925
watch, 7266, 57, 5375229, 110871, 8054506
harem, 7267, 57, 5044617, 86879, 7835810
halve, 7289, 57, 5082564, 68362, 7891546
shaky, 7335, 57, 5633062, 72810, 7984452
embed, 7386, 57, 5060881, 76895, 7484465
suave, 7389, 57, 5781948, 66709, 8025502
lasso, 7410, 57, 5556774, 200067, 8787697
tenth, 7443, 57, 5134967, 91019, 8052317
glass, 7502, 57, 5607036, 144738, 8504870
showy, 7513, 57, 5667558, 118811, 8211882
sheep, 7547, 57, 5600289, 118651, 8186236
musky, 7610, 57, 5129644, 131104, 8393919
slush, 7611, 57, 5652820, 87522, 7832220
alter, 6764, 58, 4926827, 96535, 8003669
snare, 6791, 58, 5429153, 71571, 7882121
trice, 6848, 58, 5016209, 80378, 7844101
clone, 6885, 58, 4812608, 75324, 7727594
beast, 6904, 58, 5644531, 145374, 8954375
share, 6926, 58, 5465633, 71094, 7845231
moist, 6932, 58, 4964187, 143805, 8322386
scour, 6957, 58, 5424601, 118649, 7926375
inert, 6967, 58, 4574177, 123552, 8318302
hater, 6971, 58, 4961130, 85007, 8140249
patio, 6971, 58, 4985407, 86917, 7717526
chant, 7031, 58, 5181712, 93577, 8098298
lithe, 7084, 58, 4774558, 97314, 7963648
input, 7085, 58, 4680550, 167591, 8278744
story, 7087, 58, 5305618, 92666, 8100889
mirth, 7094, 58, 4717488, 132125, 7840541
slide, 7096, 58, 5392254, 83171, 7788459
blade, 7098, 58, 5467858, 53784, 7848708
valet, 7098, 58, 5008154, 83290, 8114651
turbo, 7129, 58, 5073332, 87661, 7606448
steer, 7169, 58, 5331035, 96243, 8069872
allot, 7174, 58, 5156255, 117084, 8171533
prong, 7175, 58, 4734125, 107578, 7391595
child, 7179, 58, 5081563, 81954, 7590288
mince, 7185, 58, 4966069, 76724, 7807444
piano, 7190, 58, 4978247, 85136, 7625752
flute, 7208, 58, 4831947, 94027, 7918227
whirl, 7234, 58, 4719875, 90556, 7544295
stool, 7235, 58, 5370982, 88534, 7818508
shake, 7245, 58, 5599321, 62134, 7824482
prime, 7249, 58, 4789354, 93861, 7609340
flung, 7337, 58, 4831245, 96577, 7354600
bulky, 7345, 58, 4824270, 92965, 7726851
study, 7348, 58, 5561019, 82072, 8049038
naive, 7349, 58, 5135796, 63920, 7967420
shave, 7354, 58, 5727452, 71212, 8030766
salad, 7369, 58, 5895236, 61910, 7993267
flume, 7426, 58, 4894202, 91509, 7567263
apnea, 7450, 58, 5226472, 100192, 8194801
askew, 7522, 58, 5387842, 187482, 8648708
nymph, 7541, 58, 4782660, 148855, 7990671
mushy, 7576, 58, 5231924, 129363, 8295037
chess, 7626, 58, 5494320, 135665, 8480017
scoff, 7685, 58, 5939394, 97488, 7879790
stain, 6885, 59, 5457524, 93836, 7969815
curse, 6943, 59, 5094888, 134745, 8418241
paler, 6948, 59, 4986176, 75477, 7671875
latch, 6967, 59, 5205716, 109198, 7884259
pasty, 6967, 59, 5364896, 159146, 8742649
tango, 7014, 59, 5205103, 95378, 7884474
caput, 7014, 59, 5291025, 126617, 8266376
prune, 7014, 59, 4715214, 92397, 7720432
third, 7018, 59, 4947538, 105437, 7780428
acute, 7022, 59, 5265313, 74340, 8026474
nasty, 7034, 59, 5223434, 154892, 8885269
shore, 7036, 59, 5239613, 98381, 7861089
rebut, 7038, 59, 4922453, 108020, 7821027
blind, 7039, 59, 4728189, 68798, 7262563
brisk, 7052, 59, 5122242, 164056, 8456504
erupt, 7053, 59, 4788499, 155308, 8305298
skier, 7069, 59, 5198132, 89693, 7879064
ombre, 7072, 59, 4704672, 93649, 7486667
being, 7084, 59, 4944374, 85009, 7597882
patch, 7089, 59, 5334922, 123123, 8026025
cloud, 7094, 59, 5056267, 90073, 7611241
shelf, 7103, 59, 5357197, 103284, 7537377
angle, 7106, 59, 5117103, 79211, 7819165
biome, 7122, 59, 4833291, 73504, 7463948
beset, 7127, 59, 5290576, 146049, 8749066
stack, 7128, 59, 5702263, 81354, 7840375
swore, 7146, 59, 5385117, 114559, 8167000
wrest, 7152, 59, 5163159, 195082, 9084991
sugar, 7160, 59, 5660001, 88928, 7919682
sandy, 7183, 59, 5753662, 60820, 7974204
gusto, 7205, 59, 5160392, 158839, 8467155
sigma, 7226, 59, 5752350, 93951, 7862504
grope, 7232, 59, 4823088, 107169, 7765709
raven, 7234, 59, 5119125, 75914, 7985390
wince, 7263, 59, 5016808, 77350, 7864125
pouch, 7295, 59, 5161719, 126906, 7856762
frank, 7298, 59, 5069511, 75846, 7692613
whole, 7336, 59, 4834665, 84478, 7704347
wench, 7337, 59, 5127753, 114380, 7978730
balmy, 7346, 59, 5402365, 77955, 7904811
flock, 7359, 59, 5147976, 92378, 7600570
hyper, 7392, 59, 4802358, 129984, 8301195
skiff, 7709, 59, 5672001, 104421, 7848681
plump, 7726, 59, 5113638, 118472, 7687287
trial, 6778, 60, 5004903, 63510, 7671867
brine, 6875, 60, 4694807, 79321, 7685994
delta, 6880, 60, 4979768, 84782, 7814152
actor, 6881, 60, 5220272, 103701, 8008156
coast, 6888, 60, 5343340, 117977, 8386974
metal, 6894, 60, 4908076, 82657, 7817037
stein, 6931, 60, 5178228, 113910, 8003054
clean, 6933, 60, 5116561, 68442, 7726280
risen, 6943, 60, 4902896, 122683, 8303072
arose, 6944, 60, 5402271, 122694, 8604776
thorn, 6979, 60, 4793033, 103516, 7738979
binge, 7018, 60, 4793427, 69932, 7426183
brash, 7040, 60, 5687008, 156173, 8736405
metro, 7041, 60, 4658779, 109431, 7683932
stony, 7042, 60, 5242286, 82011, 7955999
bluer, 7050, 60, 4825836, 84107, 7755788
fetal, 7060, 60, 5061167, 77312, 7865414
motel, 7061, 60, 4741014, 75566, 7769565
shout, 7064, 60, 5463896, 124913, 8164206
bonus, 7069, 60, 5003412, 135411, 7961557
brake, 7071, 60, 5311628, 63393, 7873293
setup, 7085, 60, 5376407, 125528, 8067726
untie, 7097, 60, 4658649, 100707, 8238676
tardy, 7100, 60, 5284617, 73556, 7967620
betel, 7113, 60, 4905728, 75350, 7902217
apart, 7134, 60, 5188773, 135546, 8407514
clerk, 7135, 60, 4892647, 99092, 7815594
drink, 7145, 60, 4673764, 101846, 7683621
proud, 7153, 60, 4922653, 114068, 7656155
aside, 7157, 60, 5369485, 89259, 8179362
terse, 7195, 60, 5259392, 149072, 8711188
reset, 7203, 60, 5291039, 169937, 9000232
chute, 7211, 60, 5194739, 117381, 8498935
sower, 7214, 60, 5411094, 87463, 7938849
niche, 7240, 60, 4917947, 97326, 7894269
trust, 7256, 60, 5385492, 193521, 8875342
mange, 7289, 60, 5082396, 62487, 7641108
overt, 7295, 60, 4722869, 116232, 8285899
strut, 7309, 60, 5498361, 105741, 8125287
guild, 7309, 60, 4871179, 86470, 7486038
guise, 7315, 60, 5153023, 117220, 8354963
fancy, 7324, 60, 5315660, 65240, 7795566
alarm, 7331, 60, 5151900, 89630, 7846366
flank, 7335, 60, 5138206, 78814, 7622513
shell, 7337, 60, 5440391, 76473, 7763848
flake, 7352, 60, 5101204, 63323, 7639592
duvet, 7383, 60, 4942430, 103543, 8240594
thump, 7402, 60, 5222030, 159411, 8167743
haven, 7406, 60, 5095885, 77165, 7986784
these, 7444, 60, 5455244, 124332, 8740030
hefty, 7456, 60, 4953180, 99927, 8048363
lumpy, 7459, 60, 4858815, 125103, 7732086
tryst, 7462, 60, 5410425, 179657, 9097860
swell, 7503, 60, 5574372, 93487, 8076880
nadir, 6923, 61, 4926845, 73973, 7744611
ultra, 6936, 61, 4841709, 112455, 7883088
heart, 6938, 61, 5034643, 89748, 8293755
hoist, 6969, 61, 4949723, 150069, 8396406
tonic, 6970, 61, 5078612, 97511, 7816923
court, 7003, 61, 5036149, 115938, 8190039
serum, 7011, 61, 5258235, 106545, 7679528
avert, 7027, 61, 5095022, 139330, 8530809
crown, 7048, 61, 4943182, 139009, 8085766
range, 7050, 61, 5074951, 74324, 7787670
sound, 7073, 61, 5463428, 80937, 7757745
grand, 7087, 61, 5048082, 70490, 7591083
saucy, 7090, 61, 5833008, 68969, 7979038
noise, 7091, 61, 4926193, 120028, 8499761
rainy, 7092, 61, 5036947, 67395, 7941820
vault, 7124, 61, 5048509, 95983, 8085873
haute, 7133, 61, 5122145, 80356, 8211558
touch, 7149, 61, 5369148, 105954, 8003509
twice, 7169, 61, 5139361, 93681, 7980497
march, 7171, 61, 5243303, 109708, 7785247
brief, 7177, 61, 4858302, 72799, 7377020
admin, 7177, 61, 5138914, 93271, 7736883
opine, 7195, 61, 4680280, 102612, 7854078
tangy, 7231, 61, 5344164, 72879, 8095068
wheat, 7249, 61, 5186511, 84930, 8228776
gonad, 7258, 61, 5194862, 72203, 7726972
thick, 7259, 61, 5228142, 94869, 7873042
covet, 7266, 61, 5066563, 88012, 8187136
handy, 7285, 61, 5079279, 67048, 7808644
stunt, 7306, 61, 5541320, 102322, 8210472
yacht, 7313, 61, 5322872, 101849, 8360747
repel, 7362, 61, 4928811, 108979, 7921923
lofty, 7375, 61, 4914074, 95139, 7812938
flack, 7384, 61, 5320645, 68640, 7654348
ember, 7406, 61, 4886277, 86278, 7653326
steed, 7406, 61, 5573718, 84177, 8050072
wrung, 7433, 61, 4997386, 120287, 7824600
shall, 7476, 61, 5772672, 58112, 7900339
blaze, 7482, 61, 5525348, 59273, 8036057
waltz, 7511, 61, 5279282, 120113, 8247012
smoky, 7518, 61, 5468779, 93147, 8045466
wispy, 7600, 61, 5331425, 171188, 8652785
spook, 7652, 61, 5527047, 123846, 8076049
later, 6825, 62, 4940200, 82650, 8009732
raise, 6937, 62, 5391309, 107420, 8405883
great, 6964, 62, 5006065, 75007, 7943983
heist, 6974, 62, 4962057, 148662, 8609819
brute, 6981, 62, 4750291, 95114, 7810388
medal, 6991, 62, 5076110, 61591, 7591619
plain, 7002, 62, 4969808, 84579, 7569445
inter, 7011, 62, 4600014, 119454, 8280422
admit, 7054, 62, 5200434, 130762, 8194656
angel, 7069, 62, 5090900, 82358, 7872204
crash, 7088, 62, 5480719, 165787, 8582608
gaunt, 7095, 62, 5102912, 96247, 8092687
befit, 7095, 62, 5013160, 89623, 7803152
cheat, 7108, 62, 5381312, 92869, 8352048
twine, 7170, 62, 4951400, 108170, 8158845
tipsy, 7179, 62, 5356693, 215545, 9148662
right, 7190, 62, 4806899, 132103, 7743995
cumin, 7194, 62, 4905138, 112828, 7700747
thing, 7208, 62, 4948231, 95606, 7582499
froth, 7210, 62, 4800071, 121451, 7741059
impel, 7237, 62, 4717705, 132010, 7893878
amble, 7238, 62, 5636690, 67349, 8084932
crypt, 7243, 62, 4999361, 120864, 8156585
worth, 7250, 62, 4892831, 122557, 8040825
whale, 7268, 62, 5143154, 57585, 7857229
leper, 7352, 62, 4835106, 115227, 7929347
twang, 7376, 62, 5376588, 115312, 8058920
hymen, 7388, 62, 4787897, 111766, 8033618
empty, 7418, 62, 4832698, 144226, 8501448
sewer, 7465, 62, 5636916, 106689, 8195739
gipsy, 7491, 62, 5276021, 204654, 8751715
crane, 6811, 63, 5119123, 61833, 7837909
prone, 6954, 63, 4674156, 85287, 7683743
rapid, 7006, 63, 5160710, 94039, 7832456
recut, 7028, 63, 5028068, 130814, 8146205
giant, 7033, 63, 4984128, 88713, 7923584
topic, 7035, 63, 5151971, 109796, 7770073
loser, 7041, 63, 4849821, 106521, 8034201
prose, 7050, 63, 5177429, 157188, 8631601
tilde, 7050, 63, 4961052, 76083, 7723372
pried, 7067, 63, 4855422, 87474, 7655221
ulcer, 7074, 63, 4848018, 96101, 7750616
bride, 7122, 63, 4904114, 80107, 7607471
drawn, 7157, 63, 5058132, 118803, 8004117
graft, 7184, 63, 5098252, 94273, 7725851
towel, 7184, 63, 5048524, 92143, 8034604
altar, 7184, 63, 5090405, 97385, 8177155
ebony, 7206, 63, 4888649, 83773, 7812464
bigot, 7214, 63, 4919160, 96060, 7732038
lumen, 7233, 63, 4723215, 95185, 7739047
lease, 7241, 63, 5429665, 114848, 8621655
blitz, 7242, 63, 4809115, 84504, 7587732
pivot, 7243, 63, 4965518, 124130, 8067115
thank, 7271, 63, 5246689, 88424, 8061384
mouse, 7296, 63, 5151873, 128685, 8482697
sheen, 7314, 63, 5412096, 95128, 7959017
oaken, 7362, 63, 5065520, 75486, 8043232
sleek, 7363, 63, 5366636, 87511, 7909287
vapid, 7393, 63, 5258810, 83643, 7933934
joust, 7400, 63, 5216197, 144004, 8652150
bushy, 7435, 63, 5230805, 159951, 8489130
might, 7441, 63, 5009249, 125310, 7883668
stoop, 7471, 63, 5615442, 146828, 8340805
octet, 7501, 63, 5223207, 108210, 8558753
owing, 7575, 63, 4843146, 125451, 7779115
shyly, 7748, 63, 5730228, 78968, 7917797
trail, 6706, 64, 5016128, 59672, 7691483
trade, 6878, 64, 5148356, 60038, 7757728
liner, 6953, 64, 4581550, 75089, 7696847
peril, 6965, 64, 4688681, 88469, 7534063
clout, 6968, 64, 4924199, 106802, 7901528
tried, 6978, 64, 4886616, 74746, 7736429
grate, 6981, 64, 5001059, 71314, 7904729
renal, 6983, 64, 4970218, 64285, 7681464
their, 6984, 64, 4859728, 95922, 7910768
staid, 6990, 64, 5580318, 82014, 7876451
patsy, 7001, 64, 5432608, 164565, 8817105
begun, 7039, 64, 4878219, 109671, 7660931
incur, 7041, 64, 4803820, 116038, 7759366
drift, 7050, 64, 4851727, 106214, 7676503
intro, 7063, 64, 4586113, 132433, 8050073
labor, 7067, 64, 5399905, 64649, 7787325
prank, 7069, 64, 5020754, 91896, 7787782
torus, 7078, 64, 5199070, 154379, 8509056
locus, 7094, 64, 5054976, 120272, 7823594
pound, 7124, 64, 4846692, 88987, 7530843
stall, 7133, 64, 5589232, 76533, 7924250
micro, 7138, 64, 4921685, 105873, 7573229
clamp, 7147, 64, 5263403, 112099, 7830066
other, 7184, 64, 4678024, 113461, 7991083
anvil, 7184, 64, 5102384, 94526, 7880298
lunge, 7187, 64, 4742964, 88270, 7663857
batch, 7192, 64, 5831111, 85073, 8320882
purge, 7215, 64, 4887098, 96661, 7750890
bleed, 7221, 64, 4967341, 64724, 7571518
taint, 7221, 64, 5296828, 73645, 8049357
silky, 7237, 64, 5273584, 86093, 7732538
gleam, 7240, 64, 5096860, 81478, 7700206
worse, 7252, 64, 5134651, 148553, 8681450
madly, 7285, 64, 5245406, 70306, 7784613
mouth, 7313, 64, 4932887, 123656, 7900349
unfed, 7330, 64, 4867552, 87634, 7539499
sulky, 7330, 64, 5370645, 86553, 7906301
bloom, 7333, 64, 4875489, 94195, 7348017
sooth, 7385, 64, 5647510, 98604, 8088399
unwed, 7398, 64, 4889201, 112071, 8030121
skill, 7416, 64, 5429660, 84841, 7824654
width, 7429, 64, 4965001, 128231, 7812298
sixth, 7451, 64, 5645765, 122328, 8118405
privy, 7512, 64, 4912419, 96162, 7749451
prize, 7539, 64, 4894854, 81069, 7659442
beech, 7553, 64, 5476543, 78381, 8014954
windy, 7614, 64, 4972078, 81186, 7738564
sunny, 7624, 64, 5672774, 74083, 8119138
stiff, 7631, 64, 5778167, 111085, 8058551
cleat, 6823, 65, 5098466, 78584, 7927920
lance, 6919, 65, 5127443, 61410, 7693845
earth, 6928, 65, 4986137, 120725, 8118271
craft, 6931, 65, 5194121, 87191, 7744326
arise, 6935, 65, 5395580, 124271, 8590240
octal, 6957, 65, 5109570, 80831, 7891638
enact, 6990, 65, 5184956, 97559, 8129656
gloat, 6998, 65, 4997285, 82261, 7786023
brand, 7005, 65, 5338596, 57392, 7736958
felon, 7110, 65, 4740286, 81526, 7524212
louse, 7117, 65, 5037098, 118954, 8364062
track, 7139, 65, 5393009, 72220, 7841771
prude, 7152, 65, 4907081, 91738, 7663670
flesh, 7173, 65, 5035198, 128687, 7951190
vaunt, 7177, 65, 5097989, 105174, 8340782
bingo, 7178, 65, 4847785, 80100, 7444634
caulk, 7193, 65, 5315931, 77995, 7844822
cheap, 7220, 65, 5410588, 112964, 8176373
brawn, 7226, 65, 5434830, 106788, 8288290
rebel, 7241, 65, 5052067, 66065, 7730874
natal, 7251, 65, 5041842, 86543, 8195896
warty, 7261, 65, 5151726, 102990, 8360400
tawny, 7273, 65, 5332162, 89148, 8342229
lynch, 7288, 65, 4914637, 113395, 7860357
gumbo, 7307, 65, 5026937, 92123, 7290390
forty, 7308, 65, 4895887, 87486, 7966956
power, 7320, 65, 4974540, 103194, 7967383
medic, 7321, 65, 5126515, 81520, 7560118
burly, 7332, 65, 4873097, 84679, 7679139
troop, 7336, 65, 5072680, 134398, 8062896
truss, 7403, 65, 5507527, 206808, 8879564
hydro, 7405, 65, 4818899, 112905, 7944322
ought, 7423, 65, 4945866, 119534, 7912151
pesky, 7459, 65, 5209637, 138307, 8605940
slash, 7508, 65, 5798213, 65101, 7906705
harsh, 7539, 65, 5436613, 167098, 8732017
pudgy, 7545, 65, 5072347, 93445, 7605934
whiny, 7548, 65, 4917501, 82667, 7805253
swoon, 7559, 65, 5623146, 125153, 8229518
hutch, 7560, 65, 5281770, 136744, 8508028
zesty, 7581, 65, 5201467, 151979, 9135237
sappy, 7588, 65, 5999406, 78402, 8307737
tenor, 6802, 66, 4791883, 85745, 7778096
cairn, 6875, 66, 5129519, 74955, 7810200
irate, 6900, 66, 4957583, 75353, 8064356
carol, 6916, 66, 5147854, 71833, 7684050
debut, 6950, 66, 4944689, 103545, 7788504
grail, 6951, 66, 4970240, 61990, 7592945
brink, 6958, 66, 4745738, 85471, 7621176
aisle, 6970, 66, 5280408, 94561, 8327323
dance, 6983, 66, 5313864, 57887, 7828909
shoal, 7000, 66, 5525051, 79064, 7760667
abort, 7013, 66, 5513795, 101369, 8293554
round, 7014, 66, 4775399, 91378, 7564921
aider, 7014, 66, 5094343, 72787, 7717596
antic, 7025, 66, 5177450, 92911, 7830445
lunar, 7049, 66, 4909061, 80071, 7718796
align, 7064, 66, 5079202, 84258, 7696895
along, 7064, 66, 5046577, 92514, 7587666
anger, 7071, 66, 5058149, 88688, 7912994
loath, 7077, 66, 4995076, 86290, 7834750
draft, 7087, 66, 5114826, 89591, 7686069
frail, 7088, 66, 5031764, 57240, 7540056
goner, 7089, 66, 4730275, 74367, 7708440
pride, 7100, 66, 4873490, 97729, 7723109
corny, 7101, 66, 4864787, 79046, 7875224
leach, 7107, 66, 5295726, 84323, 7838575
horse, 7113, 66, 4923819, 137573, 8475008
horde, 7131, 66, 4772141, 82550, 7739532
rayon, 7138, 66, 5037263, 80065, 7953807
vital, 7158, 66, 4969481, 86255, 7974686
plied, 7160, 66, 4867582, 82745, 7608359
botch, 7164, 66, 5287740, 93938, 7870346
elate, 7180, 66, 5032994, 78180, 8154962
world, 7181, 66, 4878578, 87286, 7639018
tower, 7183, 66, 4991905, 91047, 7990464
night, 7259, 66, 4766515, 127336, 7927647
nomad, 7300, 66, 5116645, 93911, 7761840
tying, 7301, 66, 5028369, 89965, 7925841
aphid, 7306, 66, 5277242, 113933, 7939778
disco, 7316, 66, 5311202, 125679, 8148833
eight, 7320, 66, 4898667, 117655, 7907203
primo, 7320, 66, 4830301, 117948, 7547334
easel, 7325, 66, 5428184, 124792, 8576487
sheer, 7331, 66, 5456295, 95368, 8054154
dowel, 7336, 66, 4889579, 84439, 7821226
tacky, 7340, 66, 5531444, 72771, 8039342
fable, 7358, 66, 5640262, 57023, 7867786
sally, 7385, 66, 5784788, 69691, 8079737
rhyme, 7396, 66, 4925244, 104522, 8025431
uncut, 7512, 66, 5024853, 116128, 8194038
cabal, 7518, 66, 6052499, 56922, 8374790
husky, 7640, 66, 5093564, 143648, 8509887
wimpy, 7673, 66, 5059187, 122645, 8015192
stuff, 7674, 66, 5761424, 113990, 7982344
gypsy, 7967, 66, 5479340, 229621, 9046103
snout, 6855, 67, 5275662, 119887, 8021218
cater, 6921, 67, 5190189, 84068, 8093501
drain, 6925, 67, 4907434, 68901, 7600075
croup, 7028, 67, 4970334, 139290, 7895333
donut, 7031, 67, 4842113, 107479, 8129600
adorn, 7032, 67, 5023598, 90577, 7725183
mount, 7067, 67, 4792864, 96695, 7907066
baler, 7074, 67, 5321910, 63863, 7868051
begin, 7107, 67, 4916043, 79647, 7639178
crony, 7124, 67, 4918047, 78164, 7960672
flair, 7130, 67, 5028189, 69382, 7551869
cabin, 7142, 67, 5785146, 55930, 8083025
broke, 7143, 67, 4818172, 90012, 7764248
clang, 7166, 67, 5149242, 65717, 7467622
plaid, 7171, 67, 5184652, 75905, 7635996
girth, 7188, 67, 4738283, 115290, 7779377
forth, 7195, 67, 4861305, 114969, 7822196
logic, 7252, 67, 5011593, 88982, 7461224
among, 7257, 67, 5137948, 107894, 7695211
wider, 7279, 67, 4917549, 80968, 7808218
dense, 7298, 67, 5033135, 119412, 8286552
joist, 7303, 67, 5062068, 138633, 8500546
lefty, 7305, 67, 4814298, 99154, 7873879
hinge, 7324, 67, 4797204, 79018, 7603085
bliss, 7324, 67, 5226187, 149375, 8161137
tweak, 7341, 67, 5326018, 103971, 8235623
white, 7361, 67, 4925722, 92480, 8104787
whine, 7372, 67, 4877948, 78524, 7771181
apple, 7506, 67, 5254932, 83933, 8002439
segue, 7529, 67, 5703203, 92739, 8144243
testy, 7547, 67, 5561595, 137282, 9067558
agape, 7625, 67, 5356305, 74492, 8071972
pooch, 7641, 67, 5305776, 98236, 7879188
snuff, 7645, 67, 5693406, 116386, 7875774
squad, 7645, 67, 6079199, 85625, 8213176
tread, 6870, 68, 5135800, 69024, 7718536
brace, 6874, 68, 5640827, 51341, 8005474
crone, 6881, 68, 4823739, 79493, 7820006
tamer, 6941, 68, 5175903, 80789, 7920288
resin, 6943, 68, 4908601, 144042, 8244139
tidal, 6975, 68, 5262536, 71200, 7734104
heron, 7021, 68, 4648907, 92403, 7795096
flare, 7035, 68, 5034459, 60327, 7688541
north, 7041, 68, 4607686, 124551, 7980672
dream, 7053, 68, 4985541, 80452, 7678479
orbit, 7076, 68, 4839276, 87158, 7775085
tepid, 7127, 68, 5054786, 111491, 7882548
demon, 7128, 68, 4817042, 85797, 7622964
build, 7152, 68, 4914203, 75049, 7430839
candy, 7176, 68, 5363113, 61069, 7821392
angry, 7182, 68, 5080464, 88599, 8074520
demur, 7184, 68, 4879502, 103372, 7831704
basil, 7186, 68, 5695419, 107309, 8498988
elfin, 7189, 68, 4804216, 105752, 7728895
bathe, 7214, 68, 5504686, 69966, 8238512
coupe, 7220, 68, 5083981, 112445, 8044981
voter, 7230, 68, 4737365, 83512, 8024869
wrath, 7236, 68, 5147015, 103420, 8159902
debug, 7239, 68, 5018833, 90224, 7435576
trove, 7240, 68, 4960043, 105509, 8013091
colon, 7295, 68, 4926987, 90886, 7766423
music, 7309, 68, 5223898, 120008, 7853579
fleck, 7312, 68, 5035552, 88211, 7633864
champ, 7332, 68, 5391756, 139099, 8045193
bunch, 7335, 68, 5209452, 79927, 7565666
flick, 7344, 68, 5095439, 89447, 7539295
using, 7385, 68, 5044220, 137495, 8213316
lying, 7385, 68, 4784105, 92457, 7545748
pithy, 7389, 68, 5013889, 129715, 8151540
ovate, 7420, 68, 5133430, 91090, 8329155
stood, 7462, 68, 5685962, 94899, 8006498
chill, 7515, 68, 5125158, 79713, 7763237
knave, 7565, 68, 5090480, 86712, 8143448
floss, 7574, 68, 5244968, 130274, 8081171
bylaw, 7590, 68, 5468175, 99790, 8204880
droit, 6963, 69, 4718983, 94460, 7924985
cruel, 6995, 69, 4859634, 86208, 7691775
remit, 7010, 69, 4773709, 121190, 8041576
agent, 7016, 69, 5077718, 100953, 8155072
cider, 7033, 69, 5013752, 79130, 7732546
tumor, 7064, 69, 4953318, 106383, 7794042
teach, 7091, 69, 5474191, 92767, 8013459
miner, 7100, 69, 4669111, 86581, 7741934
taker, 7109, 69, 5218587, 79265, 8059583
wrote, 7134, 69, 4746767, 101353, 8023198
under, 7139, 69, 4651941, 88785, 7737669
board, 7172, 69, 5490354, 60215, 7837762
lucid, 7172, 69, 5020088, 87400, 7568531
tonga, 7172, 69, 5241930, 86229, 7798851
idler, 7174, 69, 4780920, 94043, 7956246
guard, 7216, 69, 5116044, 78506, 7602082
drank, 7223, 69, 5044234, 80214, 7841592
elect, 7224, 69, 5024597, 99640, 8159672
model, 7226, 69, 4850166, 60193, 7476888
denim, 7237, 69, 4850505, 91602, 7661228
curly, 7261, 69, 5039743, 82860, 7859940
eaten, 7305, 69, 5166149, 97132, 8414284
chafe, 7309, 69, 5466979, 60970, 7797220
ester, 7312, 69, 5007076, 154306, 8909540
semen, 7349, 69, 5485346, 85574, 7904607
fetus, 7350, 69, 5122108, 156366, 8377402
human, 7351, 69, 5000772, 97362, 7752990
navel, 7359, 69, 5094894, 76823, 8096507
carat, 7389, 69, 5397063, 93693, 8326249
savoy, 7437, 69, 5877013, 75692, 8201786
mangy, 7472, 69, 5202183, 78956, 7881479
masse, 7587, 69, 5674095, 132648, 8843910
dumpy, 7617, 69, 4983609, 117663, 7813916
sniff, 7631, 69, 5685478, 100166, 7790741
posse, 7648, 69, 5425502, 164477, 8778602
unzip, 7677, 69, 4832691, 161641, 7958466
spoof, 7732, 69, 5756271, 136927, 8044160
eclat, 6917, 70, 5100280, 83210, 7862810
clear, 6922, 70, 5141433, 71030, 7815598
robin, 6924, 70, 4830055, 86267, 7445028
after, 7004, 70, 5046010, 116348, 8058712
baton, 7006, 70, 5310889, 85471, 8134160
melon, 7015, 70, 4628228, 77746, 7484951
water, 7092, 70, 5104598, 83718, 8165506
write, 7107, 70, 4732258, 98446, 7993285
beret, 7134, 70, 4852466, 83206, 7904622
cramp, 7146, 70, 5244575, 122468, 7907768
crime, 7147, 70, 4944215, 91036, 7715509
rouse, 7150, 70, 5172086, 142100, 8586532
minor, 7165, 70, 4682154, 92440, 7618317
unfit, 7168, 70, 4760084, 121493, 7938748
rivet, 7171, 70, 4784787, 105979, 8071344
liken, 7175, 70, 4681014, 86830, 7821155
